Date,Open,High,Low,Close,Adj Close,Volume
2023-04-10,78.0,78.25,76.5,76.6500015258789,75.04310607910156,610076
2023-04-11,77.19999694824219,78.9000015258789,76.6500015258789,78.55000305175781,76.90326690673828,1103092
2023-04-12,78.5,81.0999984741211,78.3499984741211,80.1500015258789,78.4697265625,2528070
2023-04-13,79.55000305175781,81.0,78.55000305175781,79.44999694824219,77.78439331054688,905596
2023-04-17,79.05000305175781,79.94999694824219,78.19999694824219,78.94999694824219,77.29488372802734,861156
2023-04-18,79.19999694824219,79.9000015258789,78.6500015258789,78.94999694824219,77.29488372802734,650740
2023-04-19,79.0,80.6500015258789,78.94999694824219,79.8499984741211,78.17601776123047,1009828
2023-04-20,79.9000015258789,82.80000305175781,79.8499984741211,82.0,80.28093719482422,2972055
2023-04-21,82.44999694824219,82.44999694824219,77.55000305175781,78.55000305175781,76.90326690673828,1334663
2023-04-24,78.69999694824219,80.30000305175781,77.5999984741211,79.55000305175781,77.88230895996094,1484849
2023-04-25,79.55000305175781,79.94999694824219,78.0999984741211,78.6500015258789,77.00117492675781,1035989
2023-04-26,78.5999984741211,81.5999984741211,78.55000305175781,79.44999694824219,77.78439331054688,1992455
2023-04-27,80.0,81.1500015258789,79.0,80.1500015258789,78.4697265625,1051517
2023-04-28,80.44999694824219,81.6500015258789,80.19999694824219,81.44999694824219,79.74246978759766,1272910
2023-05-02,81.55000305175781,83.3499984741211,80.3499984741211,82.5,80.77046203613281,3167766
2023-05-03,82.4000015258789,88.5999984741211,82.05000305175781,87.55000305175781,85.714599609375,11817666
2023-05-04,88.05000305175781,88.44999694824219,85.25,86.55000305175781,84.73555755615234,3824612
2023-05-05,86.4000015258789,88.19999694824219,85.05000305175781,85.44999694824219,83.65860748291016,2121497
2023-05-08,85.80000305175781,86.94999694824219,84.80000305175781,85.05000305175781,83.26700592041016,1692866
2023-05-09,85.0999984741211,86.9000015258789,84.0,84.55000305175781,82.7774887084961,1512337
2023-05-10,85.0,85.0999984741211,82.6500015258789,83.1500015258789,81.40682983398438,1448591
2023-05-11,83.5,85.94999694824219,83.25,84.69999694824219,82.9243392944336,2230820
2023-05-12,84.8499984741211,86.6500015258789,84.0,86.25,84.44184112548828,2162768
2023-05-15,86.69999694824219,87.69999694824219,85.4000015258789,86.44999694824219,84.63764953613281,1792295
2023-05-16,86.30000305175781,87.19999694824219,85.6500015258789,86.44999694824219,84.63764953613281,1347345
2023-05-17,86.44999694824219,87.55000305175781,84.9000015258789,85.30000305175781,83.51176452636719,1162972
2023-05-18,85.5999984741211,86.94999694824219,85.19999694824219,86.05000305175781,84.24604797363281,1053824
2023-05-19,86.44999694824219,86.44999694824219,85.0,85.5,83.70757293701172,889243
2023-05-22,88.0,92.3499984741211,87.4000015258789,91.0,89.09226989746094,13398290
2023-05-23,90.4000015258789,95.0,89.25,93.94999694824219,91.98041534423828,9582846
