Date,Open,High,Low,Close,Adj Close,Volume
2023-04-10,830.2999877929688,843.7000122070312,825.7999877929688,833.2999877929688,831.74951171875,203531
2023-04-11,833.2999877929688,845.9500122070312,826.7999877929688,829.0,827.45751953125,661503
2023-04-12,830.0,838.1500244140625,825.0499877929688,826.9000244140625,825.3614501953125,349291
2023-04-13,829.5499877929688,832.0499877929688,815.0,819.9000244140625,818.37451171875,162809
2023-04-17,819.5,820.9500122070312,806.5999755859375,814.7000122070312,813.1841430664062,129716
2023-04-18,815.0,831.2000122070312,809.8499755859375,829.6500244140625,828.1063842773438,212743
2023-04-19,835.0,837.0499877929688,822.1500244140625,829.8499755859375,828.3059692382812,949086
2023-04-20,831.75,839.9500122070312,821.2999877929688,830.75,829.2042846679688,1111532
2023-04-21,833.0,846.9500122070312,833.0,840.6500244140625,839.0858764648438,704817
2023-04-24,841.4500122070312,854.5499877929688,824.0,826.5,824.9622192382812,449803
2023-04-25,795.0,795.0,740.0,741.1500244140625,739.7710571289062,7916179
2023-04-26,740.0,740.0,686.7999877929688,701.4000244140625,700.094970703125,7381480
2023-04-27,701.0,706.25,690.2000122070312,699.0499877929688,697.7493286132812,2037901
2023-04-28,701.0,713.3499755859375,697.0,710.1500244140625,708.8287353515625,1263145
2023-05-02,713.9500122070312,717.1500244140625,707.0,708.3499755859375,707.031982421875,516680
2023-05-03,712.0,712.0,707.0499877929688,708.0,706.6826782226562,335910
2023-05-04,711.4500122070312,715.9500122070312,706.2999877929688,712.3499755859375,711.0245361328125,313325
2023-05-05,715.0,715.0,701.3499755859375,704.7000122070312,703.3888549804688,368131
2023-05-08,711.1500244140625,711.1500244140625,701.7999877929688,703.3499755859375,702.0413208007812,739530
2023-05-09,707.0,711.6500244140625,697.0,699.5999755859375,698.2982788085938,780807
2023-05-10,704.3499755859375,704.3499755859375,692.5,694.1500244140625,692.8584594726562,550035
2023-05-11,698.0,706.4500122070312,693.25,703.5499877929688,702.240966796875,673887
2023-05-12,704.0,707.2999877929688,693.25,695.4000244140625,694.1061401367188,301101
2023-05-15,696.0499877929688,700.9500122070312,688.6500244140625,695.25,693.9564208984375,456133
2023-05-16,699.2999877929688,700.0999755859375,690.0,690.6500244140625,689.364990234375,319952
2023-05-17,690.0,691.8499755859375,681.0,683.9000244140625,682.6275634765625,449524
2023-05-18,687.75,687.75,670.5999755859375,675.1500244140625,673.893798828125,547219
2023-05-19,680.0999755859375,680.1500244140625,671.3499755859375,675.0,673.7440795898438,235886
2023-05-22,674.5,683.9000244140625,669.7999877929688,682.1500244140625,680.8807983398438,434439
2023-05-23,683.0,690.9500122070312,679.7999877929688,689.0999755859375,687.8178100585938,482981
2023-05-24,690.0,690.0,682.0,684.9000244140625,683.6256713867188,268531
2023-05-25,684.7999877929688,687.9500122070312,680.0,681.7000122070312,680.431640625,169398
2023-05-26,682.4500122070312,685.9000244140625,677.5499877929688,684.4500122070312,683.176513671875,171176
2023-05-29,686.4500122070312,691.3499755859375,675.4500122070312,689.0999755859375,687.8178100585938,962650
2023-05-30,690.0,693.9000244140625,683.0499877929688,687.9500122070312,686.6699829101562,681693
2023-05-31,690.0,706.9500122070312,685.7999877929688,700.9500122070312,699.6458129882812,924542
2023-06-01,705.0,711.4500122070312,698.5999755859375,705.5,704.1873168945312,346424
2023-06-02,705.5,717.0,703.0,714.2000122070312,712.8711547851562,643392
2023-06-05,704.6500244140625,726.5999755859375,700.1500244140625,725.2999877929688,723.9505004882812,741353
2023-06-06,730.0,753.0,719.5499877929688,748.0499877929688,746.6581420898438,1511180
2023-06-07,748.0,760.9500122070312,743.0,746.0499877929688,744.661865234375,693875
2023-06-08,745.8499755859375,751.5,731.2000122070312,735.7999877929688,734.4309692382812,440665
2023-06-09,735.0,738.5999755859375,726.0499877929688,727.9500122070312,726.5955810546875,924468
2023-06-12,730.0,742.4500122070312,720.0,730.5499877929688,729.1907348632812,1543263
2023-06-13,731.5499877929688,748.2000122070312,729.25,734.8499755859375,733.4827270507812,1310904
2023-06-14,736.0,740.5,712.4000244140625,716.8499755859375,715.5161743164062,1769514
2023-06-15,715.0999755859375,727.5,710.0,720.6500244140625,719.3091430664062,420937
2023-06-16,722.0,737.5,720.25,735.3499755859375,733.9817504882812,535841
2023-06-19,735.5499877929688,741.6500244140625,725.2000122070312,727.6500244140625,726.296142578125,495776
2023-06-20,728.2999877929688,736.0,726.2000122070312,731.2000122070312,729.8395385742188,191483
2023-06-21,731.2000122070312,742.8499755859375,729.25,737.25,735.8782348632812,313244
2023-06-22,737.25,740.8499755859375,726.4500122070312,730.5499877929688,729.1907348632812,438986
2023-06-23,727.25,733.75,723.0499877929688,727.2000122070312,725.8469848632812,948572
2023-06-26,700.0999755859375,744.8499755859375,691.2000122070312,740.5,739.1221923828125,2894091
2023-06-27,736.0499877929688,741.0,729.0,735.9500122070312,734.5806884765625,725414
2023-06-28,736.0499877929688,748.0,734.0999755859375,746.0,744.6119995117188,669067
2023-06-30,746.0,754.2000122070312,741.0,742.8499755859375,741.4678344726562,244220
2023-07-03,741.0,748.6500244140625,737.5,746.7000122070312,745.3106689453125,418140
2023-07-04,750.0,755.7000122070312,744.0,746.0499877929688,744.661865234375,270282
2023-07-05,747.0,753.9000244140625,743.0499877929688,750.0999755859375,748.704345703125,215627
2023-07-06,750.0,761.7000122070312,747.5,760.0499877929688,758.6358032226562,434971
2023-07-07,759.9500122070312,765.9000244140625,754.8499755859375,759.2999877929688,757.88720703125,428284
2023-07-10,763.0499877929688,763.0499877929688,748.9500122070312,755.0499877929688,753.6451416015625,154970
2023-07-11,754.1500244140625,770.2999877929688,752.5999755859375,765.25,763.826171875,448744
2023-07-12,765.2999877929688,772.0,758.4000244140625,764.9000244140625,763.4768676757812,167625
2023-07-13,764.9500122070312,772.0,760.25,769.25,767.8187255859375,417921
2023-07-14,768.0,778.4000244140625,767.0,774.9500122070312,773.5081176757812,338658
2023-07-17,778.7999877929688,787.9000244140625,775.0499877929688,786.7000122070312,785.2362670898438,513770
2023-07-18,786.75,795.4500122070312,780.4500122070312,793.4000244140625,791.923828125,418879
2023-07-19,798.25,806.25,786.2999877929688,794.9000244140625,793.4210205078125,479492
2023-07-20,796.0,800.0,782.2999877929688,785.25,783.7889404296875,315248
2023-07-21,783.0,797.8499755859375,780.0999755859375,794.6500244140625,793.1715087890625,293537
2023-07-24,791.9000244140625,798.6500244140625,786.2999877929688,792.5,791.0254516601562,147925
2023-07-25,792.5,807.9500122070312,789.7999877929688,798.9000244140625,797.41357421875,293742
2023-07-26,800.9000244140625,803.2999877929688,792.5999755859375,795.2999877929688,793.8202514648438,110504
2023-07-27,797.0,835.0,796.9500122070312,826.75,825.2117309570312,1103966
2023-07-28,833.3499755859375,865.7999877929688,825.75,857.25,855.6549682617188,1094114
2023-07-31,857.5999755859375,893.25,857.5999755859375,873.5,871.874755859375,1126798
2023-08-01,873.5,906.25,873.5,902.4000244140625,900.7210083007812,1051743
2023-08-02,900.0,904.4500122070312,880.3499755859375,888.2000122070312,886.5474243164062,1054599
2023-08-03,888.2000122070312,921.9000244140625,887.5999755859375,894.5499877929688,892.8855590820312,1862970
2023-08-04,903.0,911.75,888.25,908.2999877929688,906.6099853515625,584186
2023-08-07,908.7999877929688,943.0,902.9500122070312,930.0999755859375,928.369384765625,1291271
2023-08-08,933.5,937.7999877929688,905.75,910.4000244140625,908.7061157226562,805529
2023-08-09,910.3499755859375,943.0499877929688,903.2999877929688,911.9000244140625,910.2033081054688,1086827
2023-08-10,918.9500122070312,936.5499877929688,885.2999877929688,900.8499755859375,899.173828125,1729523
2023-08-11,906.0,918.9500122070312,900.0999755859375,907.0499877929688,905.3623046875,1458498
2023-08-14,903.0499877929688,912.7000122070312,847.2999877929688,884.4500122070312,882.8043823242188,2052925
2023-08-16,888.0,894.4500122070312,873.5999755859375,889.6500244140625,887.9947509765625,391865
2023-08-17,889.0,900.9500122070312,886.2999877929688,888.5,886.8468627929688,197980
2023-08-18,892.0499877929688,893.4500122070312,875.0,877.75,876.1168212890625,232148
2023-08-21,882.4000244140625,894.7000122070312,877.0,887.0,885.349609375,463250
2023-08-22,891.7000122070312,896.75,883.3499755859375,884.9500122070312,883.303466796875,263267
2023-08-23,884.2999877929688,891.5,875.0499877929688,877.0499877929688,875.4181518554688,167935
2023-08-24,889.0,918.75,878.0,883.4500122070312,881.8062744140625,1350171
2023-08-25,887.0,902.0,878.9500122070312,883.9500122070312,882.3052978515625,941439
2023-08-28,894.25,897.8499755859375,881.5499877929688,893.6500244140625,891.9873046875,305486
2023-08-29,898.4000244140625,901.6500244140625,886.0,888.4000244140625,886.7470703125,721700
2023-08-30,889.0,905.0,888.7000122070312,890.5499877929688,888.8930053710938,435866
2023-08-31,893.0499877929688,893.0499877929688,869.7999877929688,873.4500122070312,871.8248291015625,561536
2023-09-01,875.0,879.0,863.0499877929688,866.7999877929688,865.1871948242188,288410
2023-09-04,869.9000244140625,884.1500244140625,856.7999877929688,876.9500122070312,875.318359375,345178
2023-09-05,879.0999755859375,900.4000244140625,877.3499755859375,892.5999755859375,890.939208984375,357542
2023-09-06,893.4000244140625,909.4000244140625,890.0499877929688,897.4500122070312,895.7802124023438,348082
2023-09-07,900.0,905.0,894.4000244140625,897.5,895.830078125,199959
2023-09-08,897.5,906.4000244140625,889.2999877929688,902.8499755859375,901.1701049804688,300163
2023-09-11,902.0,904.8499755859375,894.0999755859375,899.7000122070312,898.0260009765625,109609
2023-09-12,900.0,913.5499877929688,886.0499877929688,896.7000122070312,895.0316162109375,348393
2023-09-13,898.9500122070312,908.5,886.0999755859375,888.25,886.5972900390625,320127
2023-09-14,895.25,903.2000122070312,890.1500244140625,901.4000244140625,899.7228393554688,164954
2023-09-15,904.0,939.0,901.6500244140625,930.75,929.0182495117188,1953868
2023-09-18,938.4000244140625,955.0,924.0,927.5499877929688,925.8241577148438,1040865
2023-09-20,924.0499877929688,925.9500122070312,905.0,913.25,911.55078125,538630
2023-09-21,913.0,919.1500244140625,896.0,900.0499877929688,898.3753662109375,273994
2023-09-22,900.0499877929688,903.7000122070312,878.0,894.25,892.5861206054688,474060
2023-09-25,895.0,901.1500244140625,887.7999877929688,892.2000122070312,890.5399780273438,135256
2023-09-26,893.0,909.0,885.6500244140625,905.0999755859375,903.4159545898438,365406
2023-09-27,909.9000244140625,931.0,897.5,922.7000122070312,920.9832153320312,694015
2023-09-28,922.7000122070312,929.2000122070312,913.5,923.9000244140625,922.1809692382812,745247
2023-09-29,928.8499755859375,948.0,920.5,935.6500244140625,933.9091186523438,914891
2023-10-03,935.6500244140625,946.4500122070312,926.0999755859375,935.4500122070312,933.70947265625,438049
2023-10-04,935.4500122070312,936.7999877929688,917.0,921.5,919.7854614257812,286445
2023-10-05,922.0,934.9500122070312,919.8499755859375,926.9500122070312,925.225341796875,225041
2023-10-06,931.5499877929688,938.4500122070312,927.0499877929688,933.9000244140625,932.1624145507812,325290
2023-10-09,930.9500122070312,956.3499755859375,925.25,936.0999755859375,934.3582763671875,659239
2023-10-10,940.0,958.1500244140625,932.0999755859375,951.7000122070312,949.9292602539062,600190
2023-10-11,955.7000122070312,963.0,937.2000122070312,941.75,939.9977416992188,328292
2023-10-12,941.75,956.0,939.1500244140625,945.5499877929688,943.7906494140625,354535
2023-10-13,944.6500244140625,962.5499877929688,942.0,959.1500244140625,957.3654174804688,416685
2023-10-16,960.0,970.0,954.4000244140625,963.7999877929688,962.0067138671875,517819
2023-10-17,968.3499755859375,979.75,965.0499877929688,973.1500244140625,971.33935546875,415476
2023-10-18,973.1500244140625,981.2999877929688,955.4000244140625,964.4500122070312,962.655517578125,452642
2023-10-19,958.75,965.0,941.0999755859375,946.9000244140625,945.13818359375,542285
2023-10-20,946.9000244140625,949.8499755859375,933.0999755859375,935.9000244140625,934.15869140625,163420
2023-10-23,980.0,1009.0,958.0499877929688,998.7999877929688,996.9415893554688,6124600
2023-10-25,998.0,999.9000244140625,980.7999877929688,993.5999755859375,991.7512817382812,806195
2023-10-26,998.0,998.0,960.0,979.75,977.9270629882812,681224
2023-10-27,979.9500122070312,996.0,979.9500122070312,983.0,981.1710205078125,239178
2023-10-30,978.0499877929688,992.0,978.0,979.75,977.9270629882812,184582
2023-10-31,984.5999755859375,999.7000122070312,981.9500122070312,983.75,981.9196166992188,392014
2023-11-01,991.9500122070312,991.9500122070312,972.0499877929688,978.75,976.9288940429688,175757
2023-11-02,983.9000244140625,986.4000244140625,973.5,975.2999877929688,973.4853515625,121667
2023-11-03,980.1500244140625,984.9500122070312,966.4000244140625,969.7999877929688,967.9955444335938,178554
2023-11-06,979.0,986.0,971.0,984.6500244140625,982.8179931640625,249994
2023-11-07,989.7000122070312,1019.4500122070312,984.3499755859375,1006.5,1004.6272583007812,701972
2023-11-08,1015.0,1062.5,1010.8499755859375,1053.949951171875,1051.9888916015625,931525
2023-11-09,1058.9000244140625,1058.9000244140625,1042.199951171875,1046.4000244140625,1044.453125,309979
