Date,Open,High,Low,Close,Adj Close,Volume
2023-04-10,1743.0,1754.0,1735.0,1750.5,1708.3541259765625,168143
2023-04-11,1752.25,1763.0,1750.050048828125,1759.449951171875,1717.088623046875,150369
2023-04-12,1758.050048828125,1787.0,1745.0999755859375,1784.6500244140625,1741.6820068359375,519524
2023-04-13,1787.050048828125,1810.0,1770.5,1791.800048828125,1748.6597900390625,367084
2023-04-17,1792.199951171875,1810.449951171875,1783.300048828125,1807.1500244140625,1763.6402587890625,373312
2023-04-18,1814.0,1821.6500244140625,1796.0999755859375,1810.8499755859375,1767.2510986328125,590584
2023-04-19,1811.0,1811.0,1765.0,1768.550048828125,1725.9696044921875,154121
2023-04-20,1769.5,1778.0,1762.550048828125,1774.199951171875,1731.4835205078125,192418
2023-04-21,1776.449951171875,1785.949951171875,1763.0,1769.949951171875,1727.3358154296875,114611
2023-04-24,1783.300048828125,1786.8499755859375,1765.050048828125,1780.9000244140625,1738.022216796875,115281
2023-04-25,1785.0,1785.0,1746.050048828125,1765.5999755859375,1723.090576171875,872809
2023-04-26,1770.550048828125,1770.550048828125,1731.699951171875,1741.5,1699.57080078125,410350
2023-04-27,1746.75,1746.75,1728.0,1733.5999755859375,1691.8609619140625,217407
2023-04-28,1733.9000244140625,1768.8499755859375,1733.9000244140625,1764.300048828125,1721.8218994140625,368828
2023-05-02,1772.1500244140625,1821.0,1768.0,1808.8499755859375,1765.29931640625,345795
2023-05-03,1807.449951171875,1818.949951171875,1788.6500244140625,1792.0,1748.85498046875,502504
2023-05-04,1792.949951171875,1828.0,1788.6500244140625,1820.5999755859375,1776.766357421875,293132
2023-05-05,1819.5,1834.8499755859375,1797.75,1824.550048828125,1780.621337890625,341510
2023-05-08,1833.0,1845.0,1825.199951171875,1836.949951171875,1792.72265625,273314
2023-05-09,1849.449951171875,1859.9000244140625,1817.25,1821.6500244140625,1777.7911376953125,419139
2023-05-10,1825.0,1849.800048828125,1818.3499755859375,1843.75,1799.3590087890625,181931
2023-05-11,1855.949951171875,1860.0,1830.0,1839.0,1794.723388671875,302019
2023-05-12,1840.0,1848.0,1820.0,1822.3499755859375,1778.4742431640625,276459
2023-05-15,1822.449951171875,1857.4000244140625,1820.0,1842.550048828125,1798.18798828125,198091
2023-05-16,1845.0,1860.0,1839.0,1841.5,1797.1632080078125,207708
2023-05-17,1844.0,1847.949951171875,1808.25,1817.4000244140625,1773.6434326171875,197208
2023-05-18,1821.4000244140625,1834.3499755859375,1804.25,1813.5999755859375,1769.9349365234375,163499
2023-05-19,1807.949951171875,1812.8499755859375,1744.0,1804.5999755859375,1761.151611328125,779425
2023-05-22,1792.050048828125,1824.699951171875,1785.0,1787.1500244140625,1744.121826171875,271626
2023-05-23,1776.800048828125,1787.0,1763.0,1766.550048828125,1724.017822265625,438777
2023-05-24,1766.5,1766.550048828125,1740.0,1741.949951171875,1700.010009765625,299096
2023-05-25,1742.0,1772.0999755859375,1740.0,1764.050048828125,1721.5780029296875,236988
2023-05-26,1767.949951171875,1860.0,1765.050048828125,1855.75,1811.070068359375,1438022
2023-05-29,1850.050048828125,1892.0,1850.050048828125,1873.75,1828.63671875,697864
2023-05-30,1882.800048828125,1958.0,1879.949951171875,1951.0999755859375,1904.1243896484375,1393880
2023-05-31,1960.0,1970.0,1936.1500244140625,1963.050048828125,1915.7867431640625,463685
2023-06-01,1960.0,1982.699951171875,1945.050048828125,1950.0,1903.0509033203125,273417
2023-06-02,1954.949951171875,1968.0,1930.050048828125,1964.9000244140625,1917.5921630859375,322020
2023-06-05,1974.75,1977.9000244140625,1953.0,1963.0999755859375,1915.83544921875,500466
2023-06-06,1967.0,1976.5999755859375,1958.0,1971.9000244140625,1924.4237060546875,160999
2023-06-07,1980.0,1999.449951171875,1970.0,1995.4000244140625,1947.35791015625,325116
2023-06-08,2000.0,2010.0,1985.0999755859375,1993.6500244140625,1945.6500244140625,519294
2023-06-09,1944.949951171875,1944.949951171875,1906.75,1934.25,1934.25,464888
2023-06-12,1932.550048828125,1950.300048828125,1917.550048828125,1944.9000244140625,1944.9000244140625,242339
2023-06-13,1961.0,1977.800048828125,1954.25,1976.199951171875,1976.199951171875,264995
2023-06-14,1988.9000244140625,1988.9000244140625,1903.050048828125,1933.8499755859375,1933.8499755859375,1061838
2023-06-15,1941.0999755859375,1965.800048828125,1901.300048828125,1909.800048828125,1909.800048828125,568422
2023-06-16,1924.949951171875,1954.449951171875,1901.050048828125,1918.199951171875,1918.199951171875,725334
2023-06-19,1937.5999755859375,1937.5999755859375,1885.550048828125,1892.449951171875,1892.449951171875,737309
2023-06-20,2035.0,2127.699951171875,1986.0999755859375,2104.89990234375,2104.89990234375,6587756
2023-06-21,2121.14990234375,2125.5,2037.449951171875,2048.5,2048.5,2133954
2023-06-22,2060.0,2063.800048828125,2000.699951171875,2017.949951171875,2017.949951171875,1477183
2023-06-23,2025.0,2025.949951171875,1995.0,2016.0999755859375,2016.0999755859375,1661129
2023-06-26,2000.0,2019.949951171875,1995.0999755859375,2006.5,2006.5,541577
2023-06-27,2006.5,2058.5,1999.0,2052.89990234375,2052.89990234375,1052054
2023-06-28,2063.699951171875,2072.0,2040.0,2050.0,2050.0,533109
2023-06-30,2150.0,2349.89990234375,2150.0,2295.64990234375,2295.64990234375,6186674
2023-07-03,2311.10009765625,2312.949951171875,2255.449951171875,2285.60009765625,2285.60009765625,914638
2023-07-04,2288.5,2314.800048828125,2265.0,2291.35009765625,2291.35009765625,650265
2023-07-05,2276.25,2317.39990234375,2276.25,2294.800048828125,2294.800048828125,569553
2023-07-06,2298.0,2298.0,2246.199951171875,2259.75,2259.75,501268
2023-07-07,2258.0,2266.449951171875,2237.0,2252.949951171875,2252.949951171875,260861
2023-07-10,2253.050048828125,2274.5,2218.550048828125,2248.75,2248.75,238003
2023-07-11,2252.800048828125,2303.35009765625,2250.0,2282.75,2282.75,491582
2023-07-12,2292.75,2350.0,2288.5,2325.75,2325.75,810672
2023-07-13,2349.949951171875,2372.0,2323.10009765625,2329.5,2329.5,505185
2023-07-14,2330.0,2386.60009765625,2328.699951171875,2379.800048828125,2379.800048828125,357658
2023-07-17,2390.0,2399.0,2355.050048828125,2383.699951171875,2383.699951171875,460584
2023-07-18,2384.0,2407.0,2360.0,2372.25,2372.25,460882
2023-07-19,2372.25,2422.449951171875,2362.0,2408.10009765625,2408.10009765625,420509
2023-07-20,2420.0,2589.35009765625,2405.449951171875,2520.14990234375,2520.14990234375,1816072
2023-07-21,2519.0,2520.0,2445.75,2499.550048828125,2499.550048828125,664223
2023-07-24,2517.449951171875,2543.449951171875,2450.0,2497.550048828125,2497.550048828125,1205431
2023-07-25,2496.0,2538.39990234375,2463.75,2527.050048828125,2527.050048828125,742805
2023-07-26,2527.0,2527.0,2450.0,2486.25,2486.25,641431
2023-07-27,2415.10009765625,2501.39990234375,2395.699951171875,2446.64990234375,2446.64990234375,1508255
2023-07-28,2455.0,2557.449951171875,2444.800048828125,2538.25,2538.25,1038295
2023-07-31,2549.949951171875,2584.0,2517.800048828125,2534.0,2534.0,589111
2023-08-01,2540.0,2559.89990234375,2522.64990234375,2556.300048828125,2556.300048828125,417741
2023-08-02,2550.0,2550.0,2472.199951171875,2491.5,2491.5,624500
2023-08-03,2488.10009765625,2488.10009765625,2387.050048828125,2399.949951171875,2399.949951171875,638212
2023-08-04,2421.449951171875,2437.949951171875,2371.550048828125,2406.300048828125,2406.300048828125,436828
2023-08-07,2430.39990234375,2468.89990234375,2397.60009765625,2450.89990234375,2450.89990234375,664613
2023-08-08,2467.0,2508.5,2455.25,2494.0,2494.0,678243
2023-08-09,2507.050048828125,2529.60009765625,2476.0,2521.60009765625,2521.60009765625,498691
2023-08-10,2516.949951171875,2598.0,2510.050048828125,2579.0,2579.0,689848
2023-08-11,2592.89990234375,2639.89990234375,2552.0,2560.85009765625,2560.85009765625,1173767
2023-08-14,2557.89990234375,2557.89990234375,2481.14990234375,2494.699951171875,2494.699951171875,723029
2023-08-16,2490.0,2559.550048828125,2467.050048828125,2553.199951171875,2553.199951171875,810903
2023-08-17,2549.949951171875,2565.949951171875,2528.699951171875,2544.85009765625,2544.85009765625,488034
2023-08-18,2511.550048828125,2528.699951171875,2475.0,2501.699951171875,2501.699951171875,598825
2023-08-21,2490.0,2515.0,2460.64990234375,2472.25,2472.25,454291
2023-08-22,2479.699951171875,2541.39990234375,2462.25,2499.85009765625,2499.85009765625,698193
2023-08-23,2509.949951171875,2548.0,2499.0,2532.14990234375,2532.14990234375,579152
2023-08-24,2554.949951171875,2564.0,2475.050048828125,2494.85009765625,2494.85009765625,564049
2023-08-25,2489.89990234375,2531.949951171875,2471.300048828125,2498.60009765625,2498.60009765625,655797
2023-08-28,2489.949951171875,2547.949951171875,2481.75,2527.300048828125,2527.300048828125,670974
2023-08-29,2527.25,2551.5,2470.199951171875,2476.550048828125,2476.550048828125,701712
2023-08-30,2499.60009765625,2538.0,2487.89990234375,2493.800048828125,2493.800048828125,1072817
2023-08-31,2495.0,2558.35009765625,2416.050048828125,2524.199951171875,2524.199951171875,10573643
2023-09-01,2469.699951171875,2469.699951171875,2422.0,2431.25,2431.25,1241184
2023-09-04,2443.0,2499.0,2424.0,2452.800048828125,2452.800048828125,619436
2023-09-05,2443.550048828125,2483.949951171875,2440.0,2471.60009765625,2471.60009765625,474109
2023-09-06,2475.0,2483.300048828125,2446.0,2457.10009765625,2457.10009765625,176317
2023-09-07,2469.949951171875,2527.85009765625,2457.199951171875,2522.550048828125,2522.550048828125,751622
2023-09-08,2523.0,2546.0,2510.0,2535.800048828125,2535.800048828125,320215
2023-09-11,2537.0,2687.550048828125,2525.14990234375,2663.89990234375,2663.89990234375,1213366
2023-09-12,2683.449951171875,2683.449951171875,2588.10009765625,2630.89990234375,2630.89990234375,561932
2023-09-13,2630.10009765625,2637.85009765625,2557.0,2624.10009765625,2624.10009765625,304058
2023-09-14,2630.0,2688.550048828125,2625.050048828125,2665.550048828125,2665.550048828125,499003
2023-09-15,2680.85009765625,2755.0,2647.60009765625,2726.050048828125,2726.050048828125,650547
2023-09-18,2724.0,2724.0,2630.0,2648.550048828125,2648.550048828125,713016
2023-09-20,2625.0,2722.0,2621.10009765625,2684.050048828125,2684.050048828125,696580
2023-09-21,2678.949951171875,2730.0,2647.550048828125,2676.35009765625,2676.35009765625,657042
2023-09-22,2690.60009765625,2737.0,2648.0,2656.89990234375,2656.89990234375,586915
2023-09-25,2656.89990234375,2703.0,2647.050048828125,2671.10009765625,2671.10009765625,305354
2023-09-26,2671.949951171875,2730.0,2649.35009765625,2661.89990234375,2661.89990234375,804297
2023-09-27,2674.0,2710.60009765625,2655.0,2670.10009765625,2670.10009765625,1115869
