Date,Open,High,Low,Close,Adj Close,Volume
2023-04-10,26125.099609375,26475.94921875,25917.650390625,26000.75,25897.787109375,28668
2023-04-11,26000.75,26352.0,26000.0,26201.400390625,26097.642578125,45833
2023-04-12,26201.400390625,26484.0,26048.25,26116.900390625,26013.478515625,25784
2023-04-13,26200.0,26200.0,25775.25,25808.19921875,25706.0,27530
2023-04-17,25850.0,26100.0,25451.0,25532.150390625,25431.04296875,19918
2023-04-18,25600.0,26046.849609375,25215.099609375,25263.650390625,25163.607421875,31230
2023-04-19,25340.0,25460.0,24675.0,24758.94921875,24660.904296875,20893
2023-04-20,24824.94921875,24898.849609375,24175.94921875,24254.400390625,24158.353515625,37209
2023-04-21,24299.0,24349.0,23830.05078125,23887.05078125,23792.45703125,21807
2023-04-24,24048.19921875,24090.0,23550.0,23870.349609375,23775.822265625,29799
2023-04-25,23960.0,24184.25,23856.650390625,24078.400390625,23983.05078125,45207
2023-04-26,23999.94921875,24269.94921875,23700.0,23962.5,23867.607421875,35697
2023-04-27,24039.0,24061.0,23552.5,23745.80078125,23651.767578125,31520
2023-04-28,23848.0,24400.0,23674.0,24334.44921875,24238.0859375,33989
2023-05-02,24350.0,24400.0,23957.05078125,24191.650390625,24095.8515625,34660
2023-05-03,24130.0,24325.0,23951.19921875,24258.55078125,24162.48828125,28202
2023-05-04,24250.0,24566.94921875,24120.0,24456.400390625,24359.5546875,22757
2023-05-05,24410.0,24620.0,24300.0,24516.19921875,24419.115234375,26761
2023-05-08,24520.0,24710.0,24520.0,24571.400390625,24474.09765625,16402
2023-05-09,24600.400390625,24741.30078125,24068.94921875,24207.0,24111.140625,23539
2023-05-10,24275.69921875,24472.849609375,24116.25,24431.80078125,24335.05078125,14179
2023-05-11,24450.0,24935.0,24400.0,24876.849609375,24778.337890625,19207
2023-05-12,24600.05078125,24924.0,24210.05078125,24750.849609375,24652.837890625,41410
2023-05-15,24750.849609375,25050.0,24444.55078125,24591.94921875,24494.564453125,19341
2023-05-16,24591.94921875,24748.849609375,24335.099609375,24398.349609375,24301.73046875,12024
2023-05-17,24400.0,24848.94921875,24350.0,24419.0,24322.30078125,28274
2023-05-18,24510.0,24669.94921875,23900.0,23984.30078125,23889.322265625,17375
2023-05-19,24075.55078125,24498.0,23727.599609375,24408.650390625,24311.9921875,29803
2023-05-22,24327.19921875,24916.25,24234.19921875,24468.650390625,24371.75390625,33885
2023-05-23,24410.0,25450.0,24410.0,24765.80078125,24667.728515625,64597
2023-05-24,24650.0,24700.0,23705.75,23990.80078125,23895.798828125,76229
2023-05-25,24031.80078125,24300.0,23840.0,24247.099609375,24151.080078125,37451
2023-05-26,24250.0,25086.69921875,24178.0,24977.0,24878.091796875,48742
2023-05-29,25050.0,25469.5,24992.400390625,25261.349609375,25161.314453125,32876
2023-05-30,25200.0,25885.0,25116.05078125,25586.94921875,25485.625,54929
2023-05-31,25525.0,25590.0,24988.150390625,25165.19921875,25065.544921875,208322
2023-06-01,25300.0,25395.05078125,25102.19921875,25167.30078125,25122.544921875,31272
2023-06-02,25300.0,25300.05078125,24969.94921875,25038.400390625,24993.875,43663
2023-06-05,25168.94921875,25298.0,24707.650390625,24820.05078125,24775.9140625,37650
2023-06-06,24950.0,25857.94921875,24777.05078125,25793.80078125,25747.931640625,77331
2023-06-07,25795.0,25865.55078125,25515.25,25795.599609375,25749.7265625,39831
2023-06-08,25795.599609375,26137.900390625,25560.650390625,25632.0,25586.41796875,36793
2023-06-09,25674.150390625,25948.0,25370.650390625,25447.80078125,25402.546875,21413
2023-06-12,25550.0,25749.80078125,25380.55078125,25715.400390625,25669.669921875,17611
2023-06-13,25900.0,26220.0,25750.349609375,26164.0,26117.47265625,34032
2023-06-14,26200.0,26389.94921875,26085.80078125,26236.099609375,26189.443359375,26924
2023-06-15,26236.099609375,26283.900390625,26015.94921875,26145.30078125,26098.806640625,23905
2023-06-16,26170.0,26400.0,26110.05078125,26213.150390625,26166.53515625,31673
2023-06-19,26419.80078125,26580.0,25815.150390625,25999.0,25952.765625,33881
2023-06-20,25910.0,26188.80078125,25740.0,25949.19921875,25903.052734375,18089
2023-06-21,25950.0,26144.650390625,25248.30078125,25660.75,25615.1171875,62343
2023-06-22,25650.0,25975.0,25515.05078125,25656.349609375,25610.724609375,35342
2023-06-23,25650.0,25650.05078125,25066.0,25145.25,25100.533203125,25869
2023-06-26,22630.75,24145.0,22605.599609375,23702.150390625,23660.0,438935
2023-06-27,24110.0,24276.5,23640.30078125,24018.150390625,23975.439453125,154928
2023-06-28,24050.0,24299.94921875,23827.69921875,24053.400390625,24010.626953125,71538
2023-06-30,24081.0,24210.0,23850.0,23886.44921875,23843.97265625,46765
2023-07-03,24200.0,24210.0,23950.0,24121.0,24078.10546875,30015
2023-07-04,24121.0,24198.900390625,23970.05078125,24081.94921875,24039.125,17326
2023-07-05,24012.0,24559.80078125,24003.599609375,24432.5,24389.05078125,43292
2023-07-06,24549.94921875,24550.0,24180.0,24218.55078125,24175.482421875,22295
2023-07-07,24218.55078125,24267.55078125,23722.849609375,23883.349609375,23840.876953125,35053
2023-07-10,23907.0,24091.0,23755.05078125,24017.30078125,23974.58984375,24408
2023-07-11,24075.30078125,24346.80078125,23560.900390625,23955.349609375,23912.75,105568
2023-07-12,23820.0,24340.5,23726.0,24261.400390625,24218.255859375,62988
2023-07-13,24312.0,24511.900390625,24015.0,24152.94921875,24109.998046875,32096
2023-07-14,24272.0,24405.0,24001.400390625,24339.650390625,24296.3671875,20770
2023-07-17,24440.0,24527.349609375,24070.0,24117.94921875,24075.060546875,36264
2023-07-18,24159.94921875,24253.75,23450.900390625,23948.25,23905.662109375,17119
2023-07-19,24050.0,24124.900390625,23905.94921875,24028.30078125,23985.5703125,29499
2023-07-20,23611.30078125,23745.75,23350.0,23409.05078125,23367.421875,101108
2023-07-21,23428.05078125,23459.05078125,23026.0,23088.75,23047.69140625,37839
2023-07-24,23200.0,23322.30078125,23090.19921875,23237.0,23195.677734375,35964
2023-07-25,23323.0,23709.94921875,23200.0,23681.80078125,23639.6875,32141
2023-07-26,23750.0,24340.0,23564.400390625,24274.5,24231.33203125,87313
2023-07-27,24300.0,24314.349609375,23764.650390625,23869.55078125,23827.103515625,36633
2023-07-28,24059.69921875,24184.849609375,23873.55078125,24048.05078125,24005.28515625,22865
2023-07-31,23800.0,24299.0,23800.0,24108.400390625,24065.52734375,30798
2023-08-01,24200.0,24200.0,23980.849609375,24102.05078125,24059.189453125,47864
2023-08-02,24100.0,24100.0,23905.0,24045.099609375,24002.33984375,34126
